sale_date,product_id,product_name,product_category,product_subcategory,unit_price,quantity_sold,sale_country,sale_city
1996-01-10,7759332,some,join,require,899.19,70,French Polynesia,New Kimberly
1970-08-09,3841155,between,than,style,810.63,73,Venezuela,Georgechester
1973-08-06,9108598,marriage,outside,later,592.25,68,Iceland,Maysview
2018-01-31,1769654,officer,nature,maybe,972.31,82,Western Sahara,North Tracyside
2012-09-04,2824152,participant,when,relationship,117.11,7,Faroe Islands,Port Jessicaport
1992-08-13,5732731,always,century,continue,756.28,68,Pitcairn Islands,Kennethmouth
2023-10-15,9392178,modern,position,agreement,951.28,71,Israel,Lake Steven
1974-07-15,4247376,part,image,may,83.75,46,Moldova,West Alexandraside
1975-03-24,99595,old,president,wind,595.63,54,Macao,Port Robertchester
1989-07-02,9782298,against,billion,continue,967.72,59,Iraq,New Kellychester
2022-11-21,8994100,let,money,true,729.14,76,Benin,New Peterport
2003-02-10,1798511,success,drop,day,955.2,46,Croatia,East Brenda
2014-06-21,4113709,plan,mention,structure,183.83,21,Sri Lanka,North Kathryn
2002-02-19,4580052,conference,conference,own,265.24,69,Equatorial Guinea,Lake Alexandria
1998-01-03,1850824,away,success,difficult,763.36,46,Yemen,North Deborahchester
1987-07-10,6310934,place,action,hand,443.7,100,Colombia,Kellyland
1993-03-26,2060122,cause,information,high,940.96,30,Guinea-Bissau,Ellisside
2012-03-07,5129302,impact,seek,store,952.06,82,Central African Republic,Hernandezburgh
1990-11-17,6583605,sometimes,wide,direction,418.04,49,Saint Pierre and Miquelon,Port Christine
1996-04-20,2430496,each,red,option,433.24,38,Belarus,North Ashley
2000-05-16,2330492,both,few,voice,511.06,80,Belarus,Kimberlyview
1973-09-02,3540394,free,billion,large,28.57,99,Christmas Island,Carriehaven
1986-09-02,8147302,table,me,must,474.44,96,Saint Barthelemy,Kirkville
1981-09-16,9374025,return,least,future,448.63,62,Finland,West Paul
1974-06-24,7954600,task,anything,ahead,303.11,90,Bahamas,Christinaberg
1987-05-05,3606205,produce,unit,might,522.71,29,Namibia,Mathewsville
1990-08-04,1264621,nice,kind,of,32.57,50,Burkina Faso,Jasonhaven
1998-02-05,5360415,low,maybe,great,228.24,41,Portugal,New Eric
2007-06-17,4290335,how,we,painting,633.98,91,Czech Republic,Morrowchester
1991-06-15,1123095,TV,music,executive,526.64,33,Palau,North Ronald
2002-09-20,2774231,card,gun,establish,936.14,83,Fiji,East Michellemouth
1986-03-23,7213032,prove,suggest,customer,372.14,10,Mayotte,East Audreyfort
2004-06-24,338154,soon,natural,condition,907.28,6,Holy See (Vatican City State),North Seanchester
1981-08-16,1336343,local,argue,election,734.45,57,Georgia,Ricetown
1972-12-13,3380038,hot,threat,free,141.31,67,Ethiopia,Williamchester
2007-08-24,7315619,sister,religious,point,883.45,73,Timor-Leste,New Christopher
2021-08-31,4348622,effort,himself,financial,983.47,23,Liberia,Tomside
2010-09-29,8983003,simple,project,ready,130.45,16,Chad,Bradleyborough
2016-09-27,7212729,create,rather,himself,333.91,60,Indonesia,Lake David
1997-10-11,1661975,yard,factor,your,66.41,41,Congo,East Kimberly
2010-06-07,4332929,commercial,fund,sing,506.75,43,Suriname,West Jessicafort
2014-06-01,1626186,remain,property,customer,368.12,16,Uganda,North Brandon
2007-05-27,6980573,concern,top,particularly,468.41,53,Nigeria,North Ralph
2010-06-07,3064130,decision,color,century,418.84,46,Serbia,North Sharibury
1995-11-17,5989394,wrong,current,pass,586.16,18,Morocco,West Cory
2006-06-22,1683718,human,everybody,recent,173.58,77,Central African Republic,Wallsfort
2020-10-07,7766009,Mr,agreement,trouble,944.84,90,Kiribati,West Jessicafort
1980-07-10,6673869,main,treatment,full,439.14,99,Dominican Republic,Mendozaport
2005-11-08,6319967,teach,role,land,721.85,6,Zambia,Mikefort
1981-05-12,7533649,a,toward,collection,655.16,81,Montenegro,East Scottborough
2013-09-19,8781134,wonder,give,speak,49.27,66,Greece,Teresahaven
2019-07-25,639766,street,involve,notice,389.66,77,Northern Mariana Islands,Port Justinfort
2012-04-27,1561301,own,eat,control,327.1,81,Gabon,New Juan
1979-10-11,694512,product,director,race,383.99,28,Montenegro,East Catherineberg
2003-05-30,5163393,central,woman,true,823.46,48,Marshall Islands,Rhondaburgh
2012-07-07,9917574,hour,air,west,804.99,5,Netherlands Antilles,Brandyfort
2001-10-02,848706,stand,movement,subject,348.03,98,Comoros,East Christina
1987-03-10,2108833,baby,fast,lay,643.6,45,Congo,Jacksonchester
1984-07-23,9841959,possible,American,energy,937.55,80,Holy See (Vatican City State),Port Joseph
1975-11-05,2531094,goal,eye,tax,303.78,28,Georgia,Petersstad
2023-06-14,1326933,individual,physical,blue,841.02,64,Reunion,Jennifermouth
2000-11-14,3290854,market,benefit,shoulder,168.88,53,Tajikistan,Lake Kellymouth
1982-08-11,292943,prove,surface,local,85.95,87,Iraq,North Aaronfurt
1978-02-10,5834935,business,song,new,653.32,36,Armenia,Reillyborough
1980-08-08,9174951,for,father,age,477.56,66,Sudan,Anthonyville
1973-10-26,4038749,feeling,drug,level,987.92,97,Gibraltar,Wadeville
1999-10-19,5410076,forward,part,eye,60.07,38,Belarus,Andreabury
1972-01-27,9250933,impact,discussion,at,37.07,25,Tajikistan,New Melinda
2003-11-05,8201446,including,purpose,relate,303.86,67,Turks and Caicos Islands,Nicoleborough
2022-05-04,430563,popular,above,realize,516.96,18,Mexico,Jacobton
1985-05-31,6853044,six,require,never,455.9,73,Senegal,Boydshire
1990-06-18,5643823,community,open,boy,886.78,35,Cayman Islands,Thomasberg
1978-12-27,2950152,between,threat,suffer,381.95,83,Armenia,Peterton
1990-12-08,1523246,however,consumer,apply,601.41,94,Kazakhstan,Jasonhaven
1978-06-28,6453852,side,kitchen,modern,508.87,61,Sudan,Port Jennifer
2021-04-20,1991389,role,brother,which,209.36,50,New Caledonia,Lunaburgh
1978-10-13,6435996,building,trial,training,212.98,53,United States Minor Outlying Islands,Aaronstad
1984-12-03,5748997,bag,knowledge,process,723.06,66,Mongolia,Adamshaven
1988-01-30,753879,energy,start,themselves,538.94,60,Palau,Petersshire
2014-12-06,1324669,market,conference,college,371.73,67,United States Virgin Islands,West Mallory
2014-08-06,5466010,whatever,involve,look,67.22,81,Cyprus,Kristinastad
1987-07-22,1874221,card,really,whole,53.91,66,Mauritius,West Jeffchester
2015-08-08,2373006,stay,station,however,390.23,61,Kyrgyz Republic,Markchester
2012-01-08,6065653,green,simply,picture,792.55,42,Venezuela,Lake Calvin
1996-01-01,9837293,trade,fire,tax,962.23,100,Cuba,East Eric
2000-02-15,8701918,tree,ten,resource,105.71,7,Canada,Port Sabrina
2023-10-14,3602563,full,order,first,787.9,94,Iran,West Brittany
2018-06-23,4497323,compare,leg,budget,16.36,70,Guyana,South Markberg
1983-05-04,5380005,voice,leader,leave,109.95,29,Philippines,North David
2008-07-20,6541121,everything,risk,growth,353.88,89,Hong Kong,Masonberg
2010-01-21,4619206,stuff,wife,manage,271.46,92,Turkey,Stewarttown
2004-07-20,8986096,professional,may,need,463.31,83,Samoa,North Rebeccabury
2012-12-05,7273167,give,according,truth,385.6,36,Iran,Edwinmouth
1988-06-06,2137445,degree,build,increase,133.77,78,Lao People's Democratic Republic,Ramirezmouth
2014-03-28,9753242,laugh,between,during,97.33,14,Djibouti,South Jennifertown
1988-08-07,1176691,choice,next,whose,498.09,2,Argentina,Russellhaven
2012-11-07,1118123,age,easy,beat,110.79,63,Oman,East Kirstenfurt
2018-01-15,4049118,support,group,less,900.87,30,United States of America,Hernandezberg
1976-01-03,6030906,maintain,itself,bad,264.16,93,Peru,West Matthew
2000-04-10,5823073,six,collection,collection,814.23,54,Senegal,Lake Oscar
1988-06-07,7300998,listen,receive,nothing,641.31,9,Monaco,North Marktown
1994-10-01,3294635,produce,suggest,center,928.94,87,Jersey,Port Luis
1979-06-29,5621146,open,administration,ask,399.7,44,Tonga,Forbesview
2006-08-10,3178455,something,fear,ready,839.88,74,Bolivia,Port Andreahaven
1992-12-20,4124292,them,possible,speak,40.03,60,Singapore,South Denise
1984-06-26,3111802,tend,interest,realize,114.52,44,Hungary,Brewerborough
1988-01-21,2037143,agreement,idea,reach,143.73,29,Tunisia,East Anthonyport
1996-01-02,3237514,seven,design,send,795.67,89,New Caledonia,South Michaeltown
2010-11-05,2936924,show,team,recognize,557.81,84,Palestinian Territory,Johnsonburgh
1996-09-22,6576469,rule,staff,lead,636.19,48,Pakistan,Isaacbury
2013-03-03,8570084,body,simple,must,285.55,27,Vietnam,Lake Perry
2014-05-21,5810383,remain,develop,fact,918.29,18,Norway,Hernandezfurt
2016-05-04,5720537,hospital,vote,choice,88.84,42,Liberia,Gonzalesberg
2016-05-29,8573256,grow,watch,lead,555.57,34,Bolivia,Lake Jerry
1993-12-29,6088224,conference,beyond,side,913.39,35,El Salvador,East Derek
2017-09-18,6760330,meeting,morning,hair,214.65,11,Pakistan,Wilsonmouth
1989-09-27,8796003,story,here,care,787.8,21,Timor-Leste,East Mary
1999-05-22,2769596,party,they,soon,513.28,52,Jersey,North Amanda
1974-07-18,386215,main,society,simply,23.53,82,Cape Verde,Lake Josephfort
1990-04-14,7940575,care,interesting,field,378.59,35,Korea,East Devinville
2005-09-02,4399234,sport,enter,anything,675.07,42,Isle of Man,Dianahaven
2005-05-02,5612361,peace,of,yet,634.16,93,Papua New Guinea,Parkerview
2016-06-19,9439739,message,education,hold,592.93,55,Holy See (Vatican City State),Ricardotown
2020-01-29,8612669,sister,artist,budget,355.49,28,Bosnia and Herzegovina,East Matthew
1975-08-27,2134450,people,almost,record,314.7,91,Niger,Michelleside
1985-12-25,8990613,speak,school,bill,65.64,42,Panama,Lake Mark
2007-09-19,9322568,trouble,population,color,175.21,89,Eritrea,Berryborough
2017-07-23,289276,imagine,catch,leave,579.94,10,Belize,East Donald
1976-02-18,9510684,town,course,understand,382.62,1,Cape Verde,Mollyshire
1974-05-16,1060235,who,democratic,data,323.45,62,Italy,West Katrina
1996-03-04,9920684,wonder,build,assume,425.93,37,Greenland,South Jodi
2009-05-26,3055647,public,game,manager,180.07,37,Monaco,North Davidmouth
1997-12-11,4918108,unit,task,establish,455.89,11,Ethiopia,North Kevinton
1987-11-09,5663140,response,child,different,610.04,11,Iraq,Lake Sarah
1984-01-31,4343006,front,follow,white,69.42,28,France,Heatherhaven
2000-11-19,2359618,space,nothing,turn,609.65,65,Cameroon,Danaville
2003-03-20,705884,traditional,employee,anyone,756.61,74,Comoros,Markside
2012-03-31,8873948,agree,win,door,943.21,74,Serbia,Wrightside
2005-09-13,486439,set,job,recognize,800.24,48,Benin,West Jeffreyton
2017-10-06,572588,government,cell,body,739.97,24,Marshall Islands,West Morganville
2014-09-08,7726679,take,mean,rise,137.96,91,Tajikistan,New Michael
2001-04-22,4948500,compare,daughter,against,819.27,49,Saint Kitts and Nevis,Johnbury
1986-03-10,8251711,budget,peace,set,49.04,29,Jordan,Port Ashley
1990-01-16,80328,read,executive,campaign,854.61,54,Kiribati,New Jamesburgh
2003-02-22,1626100,avoid,see,blood,257.35,19,Kiribati,Lake Jessicamouth
2006-10-16,7016582,phone,system,five,880.73,53,Germany,North Sarahhaven
1987-03-30,6937051,run,next,whose,46.13,33,Tanzania,Millershire
2010-05-20,3053597,evidence,several,enter,268.88,54,Dominican Republic,Batesborough
1975-07-25,2093468,law,force,natural,914.45,46,Gambia,Lake Michelle
2003-02-10,473961,subject,exist,special,34.82,99,Montenegro,Fostershire
1984-03-04,4950544,me,heavy,they,804.62,86,Albania,West Carlosview
1995-01-26,793619,whom,market,produce,798.69,37,Cayman Islands,Johnbury
2003-04-28,3155452,read,approach,state,961.79,42,Belarus,South Antonio
2016-06-30,1973130,explain,store,try,178.2,40,Albania,West Jacobside
1973-11-01,8652632,site,put,sound,21.45,95,Tokelau,Watsonfort
1971-12-27,509254,cup,hold,mean,317.34,17,United Kingdom,Howardborough
2022-02-22,6770763,world,sea,hundred,130.17,76,Saint Kitts and Nevis,Brandonmouth
1997-04-18,9524176,seat,property,business,858.65,73,Senegal,Port Margaret
2023-12-09,8709426,any,final,Mr,274.35,66,Kiribati,Kellerton
1983-04-05,4698709,including,market,cold,772.16,48,Saint Kitts and Nevis,Wrighttown
1988-01-07,3964939,seek,everybody,real,670.86,57,Germany,Brucetown
2020-11-11,9369968,officer,mind,require,170.43,50,Gibraltar,North Ashleyside
2019-08-27,5475274,left,stage,instead,656.3,91,Cyprus,Tapiaberg
1986-07-23,6989962,fast,my,dog,636.33,26,Cape Verde,Lake Josemouth
2015-08-28,9417677,at,stand,hair,781.45,62,Latvia,West Robert
1995-05-27,1028384,action,certainly,clearly,641.4,55,Italy,Maxwellshire
1992-04-02,6311406,score,employee,everyone,607.75,61,Somalia,New William
1990-10-20,6314246,show,drug,yourself,785.91,34,Christmas Island,Maldonadochester
2011-10-08,4079219,leave,fact,adult,600.51,50,Algeria,South Michaelport
1980-06-05,6069556,no,that,prevent,309.61,52,Switzerland,East Robert
2007-03-21,6151658,himself,interesting,low,644.28,79,Latvia,Cruzburgh
1973-06-06,5829012,thought,affect,do,581.03,89,Gambia,Longfurt
1986-12-30,4861578,parent,even,push,185.92,66,Bermuda,Lake Tinaburgh
2009-09-04,2599758,cover,north,happen,318.89,24,Cyprus,Robertobury
1997-12-22,3717729,suddenly,reason,blood,125.14,82,Chad,Troychester
2002-01-27,8944759,perhaps,ever,matter,353.14,53,Mauritius,Lake Tylerville
2010-11-03,5148143,person,start,rest,141.21,66,Montserrat,New Kyle
2013-03-03,5802102,check,up,college,794.6,91,Pitcairn Islands,North Marcview
2014-09-12,3483577,make,system,time,526.88,86,Fiji,Veronicaside
1976-09-22,3221296,major,majority,everybody,259.4,54,Niue,Suttontown
1993-05-23,4866921,indicate,under,partner,692.08,40,Ukraine,Lake Leah
2022-02-16,6031900,citizen,purpose,how,669.26,65,Bulgaria,North Sherri
1974-02-23,9621922,bank,course,include,932.02,83,Iceland,Lake Sue
1971-01-25,2453263,major,tax,area,876.23,81,Pitcairn Islands,Chloeport
1973-09-27,1767283,there,out,up,474.53,2,Slovakia (Slovak Republic),Waltonbury
1988-06-20,9030582,those,dark,actually,995.5,70,Sierra Leone,Martinchester
1989-07-28,7362874,participant,remain,study,592.72,50,Mozambique,Port Summerberg
2019-09-28,8507872,instead,budget,nothing,222.27,100,Congo,East Toddberg
1987-01-23,1480605,every,huge,defense,872.67,57,Timor-Leste,Gatesbury
1981-03-07,5391778,itself,especially,newspaper,994.01,7,Netherlands,Port Angelafort
1974-09-02,2303671,deep,they,physical,10.48,12,Benin,New Katherineburgh
1981-05-20,4930299,all,owner,shake,279.13,45,Armenia,East Jessicaside
1970-06-22,4179709,outside,consider,morning,383.95,27,Holy See (Vatican City State),Thompsonville
2010-01-08,1052695,side,size,instead,158.2,59,Moldova,Tracyland
1973-08-22,8539365,he,usually,art,10.07,23,Thailand,North Joshuabury
1996-05-05,8988792,rest,federal,several,441.31,2,Brunei Darussalam,Mikeport
1997-04-22,8069738,they,later,century,302.24,28,Croatia,Port Laurie
2001-03-10,8943593,still,under,continue,715.17,89,Oman,North Annaton
1982-10-21,4948191,yard,low,boy,72.55,35,Netherlands,Sanchezview
2006-08-03,3866518,least,herself,discussion,960.44,56,Mauritius,Jenniferfort
1991-12-11,9796491,contain,author,out,778.49,65,Nepal,West Miguelbury
2000-03-23,6207787,heavy,where,set,124.39,35,Kenya,Jeremyport
1979-07-31,8083132,next,certainly,interest,118.91,2,Ghana,West William
1987-08-13,1678883,bag,yes,indeed,528.42,71,Singapore,Millermouth
1988-05-27,3030008,single,whether,know,358.17,98,Guinea-Bissau,Josephport
1990-10-09,5142802,wish,play,line,514.88,38,Cote d'Ivoire,Riceville
2000-02-03,8279490,though,president,there,34.26,50,Armenia,Port Jasonchester
2006-01-16,8588744,nature,wear,impact,442.89,62,Belgium,Brettview
2017-09-21,6514307,reason,these,center,297.8,17,Uruguay,Moralesfort
1973-03-19,6769625,group,raise,firm,889.42,69,Moldova,Douglasshire
1986-11-25,2548666,item,coach,hard,97.86,91,Ghana,Christinemouth
2008-10-31,2023959,arrive,whose,allow,652.17,98,Togo,South Nicholasborough
2009-12-16,3107250,many,their,tree,346.84,23,Malta,West Rebeccaville
2000-12-07,9293096,mind,various,imagine,22.76,27,Romania,Carlland
1995-07-31,2790410,city,these,approach,358.96,15,Burkina Faso,Whitemouth
2017-09-28,1295769,be,member,off,496.83,76,Solomon Islands,Lake Jacobchester
1989-03-05,9023670,prepare,detail,law,23.99,17,Lebanon,Port Christinaland
1978-10-05,7467126,vote,war,attention,731.27,2,Kyrgyz Republic,Lake Jamesside
2004-03-20,7245306,accept,mention,live,777.85,85,Vietnam,Owenmouth
2010-12-01,9754149,describe,worker,inside,409.9,94,Guinea,Waynemouth
1984-01-28,3735569,community,red,light,752.74,60,Japan,Lake Melissamouth
1972-08-30,5157274,business,bag,produce,514.9,19,Switzerland,Kyliebury
1992-06-17,8408718,son,travel,without,559.18,70,Canada,Michaelport
1993-09-08,2064274,describe,someone,dog,901.0,13,Saint Helena,Lisashire
2009-05-07,988943,glass,turn,else,517.18,86,El Salvador,West Garrettborough
1982-12-27,8778270,expert,wife,same,411.19,94,Australia,Kellerstad
2021-12-25,1382370,front,meet,book,312.54,98,Kuwait,Patelborough
2005-08-05,5746070,perform,recently,trouble,873.87,40,Pitcairn Islands,New Jasonview
1994-08-29,642057,material,news,tree,144.64,85,Marshall Islands,Hahnborough
2000-10-05,1192067,country,ball,alone,426.37,44,Malawi,Doylemouth
2014-04-21,6996119,food,to,pretty,223.76,83,Central African Republic,Laurenshire
1985-05-02,4241500,activity,animal,police,721.31,21,Kyrgyz Republic,Mooreburgh
2019-12-15,6346983,bring,mind,former,259.25,95,Cameroon,Lindatown
1974-03-28,9478113,guess,religious,model,591.67,98,India,North Kelly
2009-11-13,5619817,respond,Mrs,window,358.66,21,Burundi,Nealside
2001-04-29,2461536,early,give,act,264.65,34,Mozambique,Lake Matthewfurt
2000-11-28,1374534,Congress,military,realize,588.8,68,Liberia,West Jessicashire
1990-05-06,2902570,foot,public,might,889.37,8,India,South Madelinechester
2007-05-11,6364224,change,before,seven,636.84,96,Tokelau,South Robertland
1987-09-09,6968321,push,structure,agree,270.59,97,Moldova,South Marcustown
1974-10-29,1669630,event,live,lawyer,340.39,27,San Marino,South Dianaton
1998-07-04,6152119,man,see,must,219.1,25,Mauritania,Harrisview
2004-03-19,1820578,take,trade,suddenly,898.15,31,Suriname,Annfort
1976-09-07,1061363,stand,nearly,form,438.71,95,Venezuela,Katherinemouth
2007-04-12,4448114,development,movie,majority,248.71,61,Malta,Sandraborough
1974-01-18,1794670,cell,mean,identify,572.98,23,Tuvalu,North Manuel
2014-08-26,1381505,might,five,big,236.29,33,Zimbabwe,Lake Christopher
2018-11-28,4410563,season,much,garden,770.76,56,Jamaica,Lake Lisa
1991-03-15,7699875,place,outside,magazine,855.51,41,Poland,Port Mark
2001-04-25,2083010,bed,degree,situation,549.91,41,Germany,New Candice
1996-03-21,2111231,matter,whether,foot,746.84,85,Montserrat,Lake James
1980-12-10,2178105,add,attack,class,471.4,15,Saint Barthelemy,Morrisland
2002-04-11,7043131,speech,challenge,need,862.77,17,Venezuela,South Henrystad
2005-12-06,2185992,watch,often,majority,477.42,81,Philippines,West Lauren
2017-08-20,9246732,activity,environmental,door,972.54,51,Zimbabwe,Aprilmouth
